game_date,game_month,game_pk,inning,pitcher_name,p_throws,batter_name,stand,at_bat_number,pitch_number,pitch_name,effective_speed,release_spin_rate,release_extension,type,events,description,des,zone,bb_type,launch_speed_angle,hit_location,launch_speed,launch_angle,hit_distance_sc,pfx_x,pfx_z,plate_x,plate_z,release_pos_x,release_pos_z,effective_speed_kh,release_extension_cm,pfx_x_cm,pfx_z_cm,plate_x_cm,plate_z_cm,release_pos_x_cm,release_pos_z_cm,launch_speed_angle_category,launch_speed_kh,hit_distance_sc_m,hc_x,hc_y,hc_x_0,hc_y_0,hc_x_ft,hc_y_ft,hc_x_0_ft,hc_y_0_ft,hc_x_m,hc_y_m,hc_x_0_m,hc_y_0_m,events_summary
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Devers, Rafael",L,21,5,Split-Finger,92.1,1143,7,B,,ball,Rafael Devers strikes out swinging.,14,,,,,,,-0.29,0.07,0.51,-0.1,-2.2,6.04,147.36,213.36,-8.84,2.13,15.54,-3.05,-67.06,184.1,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,3,"Ohtani, Shohei",R,"Devers, Rafael",L,21,6,4-Seam Fastball,101.7,2456,6.8,S,strikeout,swinging_strike,Rafael Devers strikes out swinging.,4,,,,,,,-0.26,1.23,-0.46,2.56,-2.59,5.87,162.72,207.26,-7.92,37.49,-14.02,78.03,-78.94,178.92,Unknown,,,,,,,,,,,,,,,strikeout
2022-06-09,6,663413,4,"Ohtani, Shohei",R,"Martinez, J.D.",R,25,1,Slider,86.7,2440,6.8,S,,called_strike,J.D. Martinez flies out sharply to right fielder Jo Adell.,4,,,,,,,1.05,0.39,-0.55,2.47,-2.63,5.84,138.72,207.26,32,11.89,-16.76,75.29,-80.16,178,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,4,"Ohtani, Shohei",R,"Martinez, J.D.",R,25,2,4-Seam Fastball,99.4,2380,6.9,B,,ball,J.D. Martinez flies out sharply to right fielder Jo Adell.,14,,,,,,,-0.1,1.13,0.96,1.68,-2.4,5.91,159.04,210.31,-3.05,34.44,29.26,51.21,-73.15,180.14,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,4,"Ohtani, Shohei",R,"Martinez, J.D.",R,25,3,4-Seam Fastball,99.2,2273,6.9,X,field_out,hit_into_play,J.D. Martinez flies out sharply to right fielder Jo Adell.,4,fly_ball,3,,100.7,41,328,-0.29,1.19,-0.6,2.9,-2.29,5.97,158.72,210.31,-8.84,36.27,-18.29,88.39,-69.8,181.97,Under,161.12,99.97,189.63,82.79,64.21,115.48,474.07,206.98,160.52,288.7,144.5,63.09,48.93,88,other
2022-06-09,6,663413,4,"Ohtani, Shohei",R,"Verdugo, Alex",L,26,1,Cutter,94.7,2537,6.9,B,,ball,Alex Verdugo flies out to right fielder Jo Adell.,14,,,,,,,0.47,0.33,0.34,1.35,-2.57,5.82,151.52,210.31,14.33,10.06,10.36,41.15,-78.33,177.39,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,4,"Ohtani, Shohei",R,"Verdugo, Alex",L,26,2,4-Seam Fastball,99.4,2365,6.9,S,,called_strike,Alex Verdugo flies out to right fielder Jo Adell.,5,,,,,,,-0.33,1.36,-0.14,2.1,-2.26,5.97,159.04,210.31,-10.06,41.45,-4.27,64.01,-68.88,181.97,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,4,"Ohtani, Shohei",R,"Verdugo, Alex",L,26,3,Slider,87.6,2572,6.8,S,,foul,Alex Verdugo flies out to right fielder Jo Adell.,8,,,,78.6,-32,2,1.26,0.46,-0.23,1.49,-2.66,5.78,140.16,207.26,38.4,14.02,-7.01,45.42,-81.08,176.17,Unknown,125.76,0.61,,,,,,,,,,,,,other
2022-06-09,6,663413,4,"Ohtani, Shohei",R,"Verdugo, Alex",L,26,4,Split-Finger,91.7,1142,6.9,B,,ball,Alex Verdugo flies out to right fielder Jo Adell.,14,,,,,,,-0.66,0.07,0.71,0.69,-2.1,6.11,146.72,210.31,-20.12,2.13,21.64,21.03,-64.01,186.23,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,4,"Ohtani, Shohei",R,"Verdugo, Alex",L,26,5,4-Seam Fastball,99.8,2299,6.9,B,,ball,Alex Verdugo flies out to right fielder Jo Adell.,12,,,,,,,0.23,0.9,2.02,3.38,-2.33,5.95,159.68,210.31,7.01,27.43,61.57,103.02,-71.02,181.36,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,4,"Ohtani, Shohei",R,"Verdugo, Alex",L,26,6,Slider,89.9,2474,6.8,X,field_out,hit_into_play,Alex Verdugo flies out to right fielder Jo Adell.,5,fly_ball,3,,96.1,48,288,0.86,0.87,-0.22,2.51,-2.57,5.87,143.84,207.26,26.21,26.52,-6.71,76.5,-78.33,178.92,Under,153.76,87.78,188.93,100.85,63.51,97.42,472.33,252.13,158.78,243.55,143.96,76.85,48.39,74.23,other
2022-06-09,6,663413,4,"Ohtani, Shohei",R,"Vázquez, Christian",R,27,1,Split-Finger,93.6,2293,6.9,X,field_out,hit_into_play,"Christian Vazquez grounds out, shortstop Andrew Velazquez to first baseman Jared Walsh.",8,ground_ball,2,,98.5,-8,14,0.05,0.46,-0.1,1.9,-2.52,5.86,149.76,210.31,1.52,14.02,-3.05,57.91,-76.81,178.61,Topped,157.6,4.27,110.52,152.03,-14.9,46.24,276.3,380.07,-37.25,115.6,84.22,115.85,-11.35,35.23,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Cordero, Franchy",L,32,1,Curveball,74.2,2347,6.8,B,,ball,Franchy Cordero walks.,14,,,,,,,0.71,-1.09,1.24,1.83,-1.81,6.42,118.72,207.26,21.64,-33.22,37.8,55.78,-55.17,195.68,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Cordero, Franchy",L,32,2,Cutter,88.9,2361,6.6,S,,called_strike,Franchy Cordero walks.,6,,,,,,,0.37,0.31,0.63,2.68,-2.32,6.08,142.24,201.17,11.28,9.45,19.2,81.69,-70.71,185.32,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Cordero, Franchy",L,32,3,4-Seam Fastball,98.4,2324,6.9,B,,ball,Franchy Cordero walks.,14,,,,,,,-0.02,1.12,0.98,1.78,-2.38,5.94,157.44,210.31,-0.61,34.14,29.87,54.25,-72.54,181.05,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Cordero, Franchy",L,32,4,Slider,84.2,2466,6.6,B,,ball,Franchy Cordero walks.,13,,,,,,,0.93,-0.09,-0.74,0.82,-2.58,5.79,134.72,201.17,28.35,-2.74,-22.56,24.99,-78.64,176.48,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Cordero, Franchy",L,32,5,4-Seam Fastball,98.6,2270,6.9,B,walk,ball,Franchy Cordero walks.,14,,,,,,,-0.17,1.24,0.99,1.23,-2.48,5.88,157.76,210.31,-5.18,37.8,30.18,37.49,-75.59,179.22,Unknown,,,,,,,,,,,,,,,walk
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Bradley Jr., Jackie",L,33,1,4-Seam Fastball,97.8,2182,6.9,X,single,hit_into_play,Jackie Bradley Jr.  singles on a line drive to left fielder Dillon Thomas.   Franchy Cordero to 2nd.,9,line_drive,4,,96,14,241,-0.48,1.19,0.31,2.1,-2.29,5.97,156.48,210.31,-14.63,36.27,9.45,64.01,-69.8,181.97,Flare/Burner,153.6,73.46,54.3,113.14,-71.12,85.13,135.75,282.85,-177.8,212.83,41.38,86.21,-54.19,64.87,hits
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Dalbec, Bobby",R,34,1,Cutter,91.5,2427,6.7,S,,swinging_strike,Bobby Dalbec out on a sacrifice fly to center fielder Juan Lagares.   Franchy Cordero scores.,11,,,,,,,0.32,0.54,-1.12,3.6,-2.65,5.86,146.4,204.22,9.75,16.46,-34.14,109.73,-80.77,178.61,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Dalbec, Bobby",R,34,2,Slider,88,2468,6.7,B,,ball,Bobby Dalbec out on a sacrifice fly to center fielder Juan Lagares.   Franchy Cordero scores.,13,,,,,,,0.57,0.37,-1.39,2.26,-2.69,5.76,140.8,204.22,17.37,11.28,-42.37,68.88,-81.99,175.56,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Dalbec, Bobby",R,34,3,Slider,87.6,2461,6.9,X,sac_fly,hit_into_play,Bobby Dalbec out on a sacrifice fly to center fielder Juan Lagares.   Franchy Cordero scores.,1,fly_ball,5,,96.3,25,352,0.68,0.33,-0.51,3.17,-2.65,5.77,140.16,210.31,20.73,10.06,-15.54,96.62,-80.77,175.87,Solid Contact,154.08,107.29,120.21,70.26,-5.21,128.01,300.52,175.65,-13.03,320.02,91.6,53.54,-3.97,97.54,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Araúz, Jonathan",L,35,1,4-Seam Fastball,98.4,2191,7,B,,ball,"Jonathan Arauz grounds out sharply, second baseman Tyler Wade to first baseman Jared Walsh.   Jackie Bradley Jr.  to 3rd.",14,,,,,,,-0.36,1.33,2.08,1.25,-2.09,5.9,157.44,213.36,-10.97,40.54,63.4,38.1,-63.7,179.83,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Araúz, Jonathan",L,35,2,4-Seam Fastball,98.1,2109,6.7,X,field_out,hit_into_play,"Jonathan Arauz grounds out sharply, second baseman Tyler Wade to first baseman Jared Walsh.   Jackie Bradley Jr.  to 3rd.",5,ground_ball,2,,105.5,-13,8,-0.4,1.14,-0.02,2.09,-2.31,5.96,156.96,204.22,-12.19,34.75,-0.61,63.7,-70.41,181.66,Topped,168.8,2.44,130.38,143.33,4.96,54.94,325.95,358.33,12.4,137.35,99.35,109.22,3.78,41.86,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Arroyo, Christian",R,36,1,4-Seam Fastball,101.4,2236,6.9,B,,ball,"Christian Arroyo grounds out, second baseman Tyler Wade to first baseman Jared Walsh.",14,,,,,,,-0.27,1.24,1,2.08,-2.26,5.99,162.24,210.31,-8.23,37.8,30.48,63.4,-68.88,182.58,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Arroyo, Christian",R,36,2,4-Seam Fastball,101.1,2142,6.8,S,,foul,"Christian Arroyo grounds out, second baseman Tyler Wade to first baseman Jared Walsh.",4,,,,71.1,24,198,-0.16,1.28,-0.34,2.34,-2.11,6.04,161.76,207.26,-4.88,39.01,-10.36,71.32,-64.31,184.1,Unknown,113.76,60.35,,,,,,,,,,,,,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Arroyo, Christian",R,36,3,4-Seam Fastball,99.8,2238,6.7,B,,ball,"Christian Arroyo grounds out, second baseman Tyler Wade to first baseman Jared Walsh.",12,,,,,,,0.06,0.97,0.97,2.7,-2.16,6,159.68,204.22,1.83,29.57,29.57,82.3,-65.84,182.88,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Arroyo, Christian",R,36,4,Slider,89,2531,6.8,S,,called_strike,"Christian Arroyo grounds out, second baseman Tyler Wade to first baseman Jared Walsh.",4,,,,,,,0.84,0.73,-0.71,2.58,-2.52,5.85,142.4,207.26,25.6,22.25,-21.64,78.64,-76.81,178.31,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,5,"Ohtani, Shohei",R,"Arroyo, Christian",R,36,5,4-Seam Fastball,100.3,2251,6.8,X,field_out,hit_into_play,"Christian Arroyo grounds out, second baseman Tyler Wade to first baseman Jared Walsh.",14,ground_ball,2,,75.6,-10,9,0.13,1.14,1.05,1.83,-2.09,6.06,160.48,207.26,3.96,34.75,32,55.78,-63.7,184.71,Topped,120.96,2.74,143.83,161.72,18.41,36.55,359.58,404.3,46.03,91.38,109.6,123.23,14.03,27.85,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Devers, Rafael",L,42,1,Curveball,78.3,2404,6.5,X,field_out,hit_into_play,"Rafael Devers grounds out, third baseman Jack Mayfield to first baseman Jared Walsh.",11,ground_ball,2,,90.3,-2,35,0.78,-0.87,-1.28,2.8,-2.16,6.41,125.28,198.12,23.77,-26.52,-39.01,85.34,-65.84,195.38,Topped,144.48,10.67,116.68,168.7,-8.74,29.57,291.7,421.75,-21.85,73.93,88.91,128.55,-6.66,22.53,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Martinez, J.D.",R,43,1,Cutter,92.5,2509,6.9,B,,ball,J.D. Martinez doubles (21) on a line drive to right fielder Jo Adell.,14,,,,,,,0.59,0.22,1.71,2.02,-2.33,5.93,148,210.31,17.98,6.71,52.12,61.57,-71.02,180.75,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Martinez, J.D.",R,43,2,Slider,87,2554,6.8,S,,swinging_strike,J.D. Martinez doubles (21) on a line drive to right fielder Jo Adell.,6,,,,,,,1.09,0.48,0.37,2.52,-2.66,5.79,139.2,207.26,33.22,14.63,11.28,76.81,-81.08,176.48,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Martinez, J.D.",R,43,3,4-Seam Fastball,100.3,2349,6.9,S,,swinging_strike,J.D. Martinez doubles (21) on a line drive to right fielder Jo Adell.,14,,,,,,,-0.33,1.23,0.43,1.53,-2.49,5.84,160.48,210.31,-10.06,37.49,13.11,46.63,-75.9,178,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Martinez, J.D.",R,43,4,4-Seam Fastball,98.1,2308,6.8,X,double,hit_into_play,J.D. Martinez doubles (21) on a line drive to right fielder Jo Adell.,6,line_drive,4,,90.6,12,199,-0.3,1.23,0.34,2.85,-2.36,6.07,156.96,207.26,-9.14,37.49,10.36,86.87,-71.93,185.01,Flare/Burner,144.96,60.66,205.35,121.61,79.93,76.66,513.38,304.02,199.82,191.65,156.48,92.67,60.91,58.41,hits
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Verdugo, Alex",L,44,1,Curveball,79.2,2556,6.7,S,,called_strike,Alex Verdugo strikes out swinging.,5,,,,,,,1.11,-1.08,0.22,2.47,-1.96,6.34,126.72,204.22,33.83,-32.92,6.71,75.29,-59.74,193.24,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Verdugo, Alex",L,44,2,Cutter,93.9,2415,6.8,B,,ball,Alex Verdugo strikes out swinging.,14,,,,,,,0.2,0.48,1.32,1.74,-2.49,5.84,150.24,207.26,6.1,14.63,40.23,53.04,-75.9,178,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Verdugo, Alex",L,44,3,Split-Finger,89.6,989,6.9,S,,swinging_strike,Alex Verdugo strikes out swinging.,13,,,,,,,-0.36,-0.01,-0.15,1,-2.14,6.11,143.36,210.31,-10.97,-0.3,-4.57,30.48,-65.23,186.23,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Verdugo, Alex",L,44,4,Split-Finger,87.7,1411,6.9,S,,foul,Alex Verdugo strikes out swinging.,11,,,,72.5,57,192,-0.48,0.07,-0.9,3.47,-2.18,6.12,140.32,210.31,-14.63,2.13,-27.43,105.77,-66.45,186.54,Unknown,116,58.52,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Verdugo, Alex",L,44,5,4-Seam Fastball,98.9,2126,6.7,S,,foul,Alex Verdugo strikes out swinging.,14,,,,,,,-0.05,1,0.93,2.24,-2.35,6.06,158.24,204.22,-1.52,30.48,28.35,68.28,-71.63,184.71,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Verdugo, Alex",L,44,6,Split-Finger,89.7,881,6.8,B,,ball,Alex Verdugo strikes out swinging.,11,,,,,,,-0.25,0.09,-1.87,2.8,-2.21,6.1,143.52,207.26,-7.62,2.74,-57,85.34,-67.36,185.93,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Verdugo, Alex",L,44,7,4-Seam Fastball,99.8,2194,6.9,B,,ball,Alex Verdugo strikes out swinging.,14,,,,,,,-0.31,1.25,1.48,1.22,-2.18,5.93,159.68,210.31,-9.45,38.1,45.11,37.19,-66.45,180.75,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Verdugo, Alex",L,44,8,Curveball,82.6,2543,7,S,strikeout,swinging_strike_blocked,Alex Verdugo strikes out swinging.,14,,,,,,,0.75,-1.12,0.72,0.39,-2.12,6.22,132.16,213.36,22.86,-34.14,21.95,11.89,-64.62,189.59,Unknown,,,,,,,,,,,,,,,strikeout
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Vázquez, Christian",R,45,1,Slider,86.2,2421,6.8,B,,ball,Christian Vazquez walks.,11,,,,,,,0.97,0.26,-2.46,3.12,-2.74,5.74,137.92,207.26,29.57,7.92,-74.98,95.1,-83.52,174.96,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Vázquez, Christian",R,45,2,Slider,87.9,2398,6.8,B,,ball,Christian Vazquez walks.,14,,,,,,,0.94,0.3,0.12,1.01,-2.65,5.8,140.64,207.26,28.65,9.14,3.66,30.78,-80.77,176.78,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Vázquez, Christian",R,45,3,Cutter,91.5,2503,6.9,B,,blocked_ball,Christian Vazquez walks.,14,,,,,,,0.41,0.35,1.31,0.48,-2.53,5.77,146.4,210.31,12.5,10.67,39.93,14.63,-77.11,175.87,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Vázquez, Christian",R,45,4,4-Seam Fastball,97.4,2255,6.9,B,walk,ball,Christian Vazquez walks.,14,,,,,,,0.17,1.08,1.81,0.93,-2.28,5.96,155.84,210.31,5.18,32.92,55.17,28.35,-69.49,181.66,Unknown,,,,,,,,,,,,,,,walk
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Cordero, Franchy",L,46,1,4-Seam Fastball,99.3,2226,6.9,B,,ball,"Franchy Cordero grounds out, shortstop Andrew Velazquez to first baseman Jared Walsh.",14,,,,,,,-0.32,1.29,1.01,1.65,-2.35,5.92,158.88,210.31,-9.75,39.32,30.78,50.29,-71.63,180.44,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Cordero, Franchy",L,46,2,Slider,87.2,2489,6.7,S,,swinging_strike,"Franchy Cordero grounds out, shortstop Andrew Velazquez to first baseman Jared Walsh.",5,,,,,,,0.73,0.69,-0.18,2.82,-2.64,5.8,139.52,204.22,22.25,21.03,-5.49,85.95,-80.47,176.78,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,6,"Ohtani, Shohei",R,"Cordero, Franchy",L,46,3,4-Seam Fastball,99.4,2305,6.9,X,field_out,hit_into_play,"Franchy Cordero grounds out, shortstop Andrew Velazquez to first baseman Jared Walsh.",4,ground_ball,2,,89.6,-43,2,-0.17,1.22,-0.44,2.38,-2.59,5.82,159.04,210.31,-5.18,37.19,-13.41,72.54,-78.94,177.39,Topped,143.36,0.61,148.07,161.72,22.65,36.55,370.17,404.3,56.62,91.38,112.83,123.23,17.26,27.85,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Bradley Jr., Jackie",L,53,1,Curveball,74.2,2314,6.6,B,,ball,Jackie Bradley Jr.  strikes out swinging.,13,,,,,,,0.93,-1.13,-0.11,1.05,-1.95,6.43,118.72,201.17,28.35,-34.44,-3.35,32,-59.44,195.99,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Bradley Jr., Jackie",L,53,2,Slider,84.9,2295,6.8,B,,ball,Jackie Bradley Jr.  strikes out swinging.,11,,,,,,,1.25,0.65,-0.39,3.77,-2.61,5.88,135.84,207.26,38.1,19.81,-11.89,114.91,-79.55,179.22,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Bradley Jr., Jackie",L,53,3,4-Seam Fastball,96.2,2120,6.8,B,,ball,Jackie Bradley Jr.  strikes out swinging.,11,,,,,,,-0.02,1.03,-0.05,3.95,-2.23,5.97,153.92,207.26,-0.61,31.39,-1.52,120.4,-67.97,181.97,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Bradley Jr., Jackie",L,53,4,4-Seam Fastball,93.2,1875,6.9,S,,called_strike,Jackie Bradley Jr.  strikes out swinging.,2,,,,,,,-0.41,1.1,-0.2,2.7,-2.11,6.12,149.12,210.31,-12.5,33.53,-6.1,82.3,-64.31,186.54,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Bradley Jr., Jackie",L,53,5,4-Seam Fastball,97.4,2083,6.7,S,,swinging_strike,Jackie Bradley Jr.  strikes out swinging.,14,,,,,,,-0.06,0.91,0.6,1.42,-2.34,5.95,155.84,204.22,-1.83,27.74,18.29,43.28,-71.32,181.36,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Bradley Jr., Jackie",L,53,6,4-Seam Fastball,99.7,2189,6.8,S,strikeout,swinging_strike,Jackie Bradley Jr.  strikes out swinging.,12,,,,,,,-0.11,1.12,0.14,3.81,-2.18,5.95,159.52,207.26,-3.35,34.14,4.27,116.13,-66.45,181.36,Unknown,,,,,,,,,,,,,,,strikeout
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Dalbec, Bobby",R,54,1,4-Seam Fastball,99.8,2188,6.8,S,,foul,Bobby Dalbec flies out to left fielder Brandon Marsh.,2,,,,93.8,47,294,-0.1,1.04,-0.07,2.99,-2.22,6.05,159.68,207.26,-3.05,31.7,-2.13,91.14,-67.67,184.4,Unknown,150.08,89.61,,,,,,,,,,,,,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Dalbec, Bobby",R,54,2,Cutter,91.8,2485,6.7,S,,swinging_strike,Bobby Dalbec flies out to left fielder Brandon Marsh.,14,,,,,,,0.33,0.08,1.06,1.69,-2.35,5.86,146.88,204.22,10.06,2.44,32.31,51.51,-71.63,178.61,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Dalbec, Bobby",R,54,3,Cutter,94.1,2525,6.8,B,,ball,Bobby Dalbec flies out to left fielder Brandon Marsh.,14,,,,,,,0.39,0.36,1.21,1.63,-2.47,5.81,150.56,207.26,11.89,10.97,36.88,49.68,-75.29,177.09,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Dalbec, Bobby",R,54,4,Split-Finger,90.8,1058,6.8,B,,ball,Bobby Dalbec flies out to left fielder Brandon Marsh.,14,,,,,,,-0.3,0.79,0.83,0.64,-1.93,6.26,145.28,207.26,-9.14,24.08,25.3,19.51,-58.83,190.8,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Dalbec, Bobby",R,54,5,Cutter,89.2,2527,6.6,X,field_out,hit_into_play,Bobby Dalbec flies out to left fielder Brandon Marsh.,5,fly_ball,3,,82.6,35,302,0.72,0.95,-0.08,2.47,-2.67,5.72,142.72,201.17,21.95,28.96,-2.44,75.29,-81.38,174.35,Under,132.16,92.05,65.64,92.94,-59.78,105.33,164.1,232.35,-149.45,263.33,50.02,70.82,-45.55,80.26,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Araúz, Jonathan",L,55,1,Cutter,94,2506,6.8,B,,ball,Jonathan Arauz strikes out swinging.,12,,,,,,,0.32,0.64,1.24,2.67,-2.58,5.71,150.4,207.26,9.75,19.51,37.8,81.38,-78.64,174.04,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Araúz, Jonathan",L,55,2,Slider,85.3,2363,6.7,S,,foul,Jonathan Arauz strikes out swinging.,9,,,,86.9,8,129,0.95,0.66,0.39,2.08,-2.5,5.76,136.48,204.22,28.96,20.12,11.89,63.4,-76.2,175.56,Unknown,139.04,39.32,,,,,,,,,,,,,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Araúz, Jonathan",L,55,3,Curveball,78.8,2488,6.6,S,,swinging_strike,Jonathan Arauz strikes out swinging.,7,,,,,,,1.17,-1.08,-0.44,1.76,-2.01,6.32,126.08,201.17,35.66,-32.92,-13.41,53.64,-61.26,192.63,Unknown,,,,,,,,,,,,,,,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Araúz, Jonathan",L,55,4,Curveball,82,2581,6.6,S,,foul,Jonathan Arauz strikes out swinging.,12,,,,97.6,-8,21,1.18,-1.09,0.96,3.14,-1.95,6.3,131.2,201.17,35.97,-33.22,29.26,95.71,-59.44,192.02,Unknown,156.16,6.4,,,,,,,,,,,,,other
2022-06-09,6,663413,7,"Ohtani, Shohei",R,"Araúz, Jonathan",L,55,5,Split-Finger,91.6,1180,6.8,S,strikeout,swinging_strike,Jonathan Arauz strikes out swinging.,6,,,,,,,-0.26,0.43,0.36,2.19,-2.21,6.08,146.56,207.26,-7.92,13.11,10.97,66.75,-67.36,185.32,Unknown,,,,,,,,,,,,,,,strikeout
2022-06-02,6,661330,1,"Ohtani, Shohei",R,"Carpenter, Matt",L,4,1,4-Seam Fastball,95.5,2109,6.9,B,,ball,Matt Carpenter homers (3) on a fly ball to right field.,14,,,,,,,-0.05,0.96,0.84,0.95,-2.26,5.98,152.8,210.31,-1.52,29.26,25.6,28.96,-68.88,182.27,Unknown,,,,,,,,,,,,,,,other
2022-06-02,6,661330,1,"Ohtani, Shohei",R,"Carpenter, Matt",L,4,2,4-Seam Fastball,96.7,2237,6.8,S,,foul,Matt Carpenter homers (3) on a fly ball to right field.,3,,,,94.2,18,251,-0.08,0.98,0.4,3.25,-2.27,5.93,154.72,207.26,-2.44,29.87,12.19,99.06,-69.19,180.75,Unknown,150.72,76.5,,,,,,,,,,,,,other
2022-06-02,6,661330,1,"Ohtani, Shohei",R,"Carpenter, Matt",L,4,3,Slider,85.7,2390,6.7,S,,foul,Matt Carpenter homers (3) on a fly ball to right field.,6,,,,76.8,-8,19,1.12,0.67,0.46,2.82,-2.51,5.81,137.12,204.22,34.14,20.42,14.02,85.95,-76.5,177.09,Unknown,122.88,5.79,,,,,,,,,,,,,other
2022-06-02,6,661330,1,"Ohtani, Shohei",R,"Carpenter, Matt",L,4,4,Split-Finger,88,1130,6.8,S,,foul,Matt Carpenter homers (3) on a fly ball to right field.,5,,,,85.9,79,152,-0.34,0.09,0.23,2.68,-2.06,6.15,140.8,207.26,-10.36,2.74,7.01,81.69,-62.79,187.45,Unknown,137.44,46.33,,,,,,,,,,,,,other
2022-06-02,6,661330,1,"Ohtani, Shohei",R,"Carpenter, Matt",L,4,5,Split-Finger,90.2,1299,6.9,B,,ball,Matt Carpenter homers (3) on a fly ball to right field.,14,,,,,,,-0.3,0.24,1.5,-0.47,-2.11,5.97,144.32,210.31,-9.14,7.32,45.72,-14.33,-64.31,181.97,Unknown,,,,,,,,,,,,,,,other
